,condition,word_label,word_score_pc,img,delay_frames_before,gender,duration_measured_img,key_t,ID,delay_frames_after,word_score_warriner,offset_img,duration_measured_word,rt,word,session,correct_resp,duration_frames,offset_word,response,no,scan day,age,onset_word,onset_img
315,faceWord_exp,neg,0.8985553834191027,image_stim_n.png,119,male,0.7050764589803293,100.88218918105122,Jonaterminator,114,4.32,101.07893838500604,0.692600397975184,0.0615902709316577,crow,6,1.0,42,98.36231778503858,j,16,Tuesday,20,97.66971738706344,100.37386192602571
316,faceWord_exp,neg,4.494524106175375,image_stim_n.png,174,male,0.7049601699691266,107.11570757406298,Jonaterminator,137,2.07,107.31219170801342,0.6927212110022083,0.016732256898562305,funeral,6,1.0,42,103.67887890408748,j,17,Tuesday,20,102.98615769308527,106.60723153804427
317,faceWord_exp,pos,-1.6320665929887423,image_stim_p.png,144,male,0.7024471620097756,113.23219646303913,Jonaterminator,141,6.68,113.42880137101747,0.6925958750071004,0.8935554363837103,forest,6,1.0,42,110.2964205080643,b,18,Tuesday,20,109.60382463305723,112.7263542090077
318,faceWord_exp,neu,-0.441124933220443,image_stim_n.png,122,male,0.6902147160144523,119.0652964700712,Jonaterminator,145,5.05,119.22956166707444,0.6940072620054707,0.06770664009896744,bugle,6,1.0,42,116.47874100599438,j,19,Tuesday,20,115.78473374398891,118.53934695106001
319,faceWord_exp,pos,-1.0219663684796234,image_stim_p.png,223,male,0.6895226869964972,126.39884708903266,Jonaterminator,96,6.61,126.77858905901668,0.6940197120420635,0.0002125355476204443,camera,6,1.0,42,122.34533261903563,b,20,Tuesday,20,121.65131290699357,126.08906637202016
320,faceWord_exp,neu,-0.4928774877246448,image_stim_p.png,212,male,0.7050213820766658,133.09837975702249,Jonaterminator,209,5.89,133.34511125809513,0.6935035600326955,0.10849164161683658,chair,6,1.0,42,129.07857997808605,b,21,Tuesday,20,128.38507641805336,132.64008987601844
321,faceWord_exp,neg,4.221939812186832,image_stim_n.png,164,male,0.6909477519802749,140.8652097809827,Jonaterminator,137,2.29,140.97854781604838,0.6942613699939102,0.35617867532489594,guilt,6,0.0,42,137.5284355049953,j,22,Tuesday,20,136.83417413500138,140.2876000640681
322,faceWord_exp,pos,-1.071197614358652,image_stim_p.png,203,male,0.7049232879653573,147.8817737500649,Jonaterminator,198,7.33,148.07830013602506,0.6921053240075707,0.16677631946022475,chipmunk,6,1.0,42,143.9616103360895,b,23,Tuesday,20,143.26950501208194,147.3733768480597
323,faceWord_exp,pos,-2.2453726125286497,image_stim_p.png,115,male,0.7055391479516402,154.64827896398492,Jonaterminator,103,6.4,154.72852830402553,0.6940755689283833,0.09620920536087388,dinner,6,0.0,42,152.07823135599028,b,24,Tuesday,20,151.3841557870619,154.02298915607392
324,faceWord_exp,neg,3.1728286127179004,image_stim_n.png,202,male,0.7025497240247205,161.18161495309323,Jonaterminator,169,3.14,161.24502159305848,0.6917926139431074,0.04849588876103228,rumor,6,1.0,42,157.1452394180233,j,25,Tuesday,20,156.45344680408016,160.54247186903376
325,faceWord_exp,neu,-1.1818642926883074,image_stim_p.png,127,male,0.705642316956073,167.43130504502918,Jonaterminator,123,5.33,167.61150124704,0.6936615540180355,0.4371363756954173,prairie,6,1.0,42,164.76143252500333,b,26,Tuesday,20,164.06777097098532,166.9058589300839
326,faceWord_exp,neg,0.5993691927879942,image_stim_n.png,118,male,0.6892542180139571,172.9983533039922,Jonaterminator,126,4.75,173.04488884506281,0.6946233391063288,0.054528381961315056,rake,6,1.0,42,170.36121309909504,b,27,Tuesday,20,169.66658975998868,172.3556346270489
327,faceWord_exp,neg,0.7240429444440241,image_stim_n.png,96,male,0.6898184641031548,177.99925907608124,Jonaterminator,124,4.55,178.16147750709206,0.6944984949659556,0.9406259419763409,law,6,0.0,42,175.84462232899386,j,28,Tuesday,20,175.1501238340279,177.4716590429889
328,faceWord_exp,pos,-1.4048581699918157,image_stim_p.png,140,male,0.7048929990269244,183.66460519703102,Jonaterminator,111,7.11,183.99448109604415,0.6932189770741388,0.8688814422276011,blueberry,6,1.0,42,180.92788202909287,b,29,Tuesday,20,180.23466305201873,183.2895880970173
329,faceWord_exp,pos,-1.1380831950062478,image_stim_p.png,124,male,0.6893227729015052,189.0146077830577,Jonaterminator,120,7.0,189.32774207799233,0.693654882023111,0.01067450425906692,pumpkin,6,1.0,42,186.5445005950751,b,30,Tuesday,20,185.850845713052,188.63841930509082
330,faceWord_exp,neg,1.4215335544070349,image_stim_n.png,118,male,0.7021339440252632,194.59785035206002,Jonaterminator,129,3.89,194.72797698201612,0.6931832439731807,0.33636530367211603,judge,6,1.0,42,192.02767738804687,j,31,Tuesday,20,191.3344941440737,194.02584303799082
331,faceWord_exp,neu,0.07641955756997082,image_stim_p.png,80,male,0.7018501099664718,199.3976029350888,Jonaterminator,167,5.1,199.6442538490519,0.6918108500540257,0.0941845167061573,role,6,1.0,42,197.5777298430912,b,32,Tuesday,20,196.8859189930372,198.94240373908542
332,faceWord_exp,neg,1.4290259416609457,image_stim_n.png,138,male,0.6890971820103005,205.89760885108262,Jonaterminator,82,3.94,206.14417329302523,0.6945614849682897,0.033961579026262255,lawyer,6,0.0,42,203.1284328920301,j,33,Tuesday,20,202.43387140706184,205.4550761110149
333,faceWord_exp,neg,2.6698720582687456,image_stim_n.png,125,male,0.6896185349905863,210.7976395210717,Jonaterminator,173,2.86,211.01074830605648,0.6946107329567894,0.22153600453156747,fee,6,1.0,42,208.21082319901325,j,34,Tuesday,20,207.5162124660565,210.3211297710659
334,faceWord_exp,neu,0.38949539348709145,image_stim_p.png,175,male,0.7047143010422587,218.13075037009548,Jonaterminator,126,5.29,218.24402322503738,0.6936228279955685,0.005560052749410669,era,6,1.0,42,214.59414840105453,b,35,Tuesday,20,213.90052557305896,217.53930892399512
335,faceWord_exp,neu,-0.6912617476649511,image_stim_p.png,188,male,0.705536573077552,224.68100137601138,Jonaterminator,91,5.84,224.91061282309244,0.6938681460451335,0.7455437175304226,soccer,6,1.0,42,221.04399007104806,b,36,Tuesday,20,220.3501219250029,224.20507625001483
336,faceWord_exp,neu,-0.1293625696653618,image_stim_n.png,156,male,0.7052373500773683,230.36388713901403,Jonaterminator,161,5.95,230.46183365106117,0.6936956400750205,0.004348483214744359,escalator,6,1.0,42,227.1272753680824,j,37,Tuesday,20,226.4335797280073,229.7565963009838
337,faceWord_exp,pos,-1.2017878999114775,image_stim_p.png,143,male,0.701680317055434,236.79729256301655,Jonaterminator,141,6.92,236.9605405160692,0.6934378190198913,0.07631785411965676,sun,6,1.0,42,233.84378168405965,b,38,Tuesday,20,233.15034386503976,236.25886019901367
338,faceWord_exp,neu,-0.30581232848456497,image_stim_p.png,196,male,0.7018036399967968,243.78059075109195,Jonaterminator,189,5.78,244.0102887370158,0.6904541859403253,0.005132141236504402,advice,6,1.0,42,240.0104223720264,b,39,Tuesday,20,239.31996818608604,243.308485097019
339,faceWord_exp,neg,3.7741942061665816,image_stim_n.png,224,male,0.7017263389425352,252.14707022707444,Jonaterminator,171,2.53,252.32689112203659,0.6942674448946491,0.684304064568681,lost,6,1.0,42,247.86025773698933,j,40,Tuesday,20,247.16599029209462,251.6251647830941
340,faceWord_exp,pos,-2.5392798128154292,image_stim_p.png,94,male,0.7047499789623544,257.9803733290173,Jonaterminator,112,7.63,258.1764927339973,0.6943484810180962,1.6481826656212082,chocolate,6,1.0,42,255.8778994140448,b,41,Tuesday,20,255.1835509330267,257.4717427550349
341,faceWord_exp,neg,4.673386290788297,image_stim_n.png,110,male,0.6893346230499446,263.0968764340505,Jonaterminator,160,3.38,263.2934390050359,0.6946545699611306,0.07098086302975948,woe,6,0.0,42,260.7434647330083,j,42,Tuesday,20,260.04881016304716,262.604104381986
342,faceWord_exp,neu,-0.3659926056186196,image_stim_p.png,188,male,0.7047688360325992,270.33003790001385,Jonaterminator,166,5.8,270.52664560906123,0.6940340339206159,0.003446348108726357,finger,6,1.0,42,266.6600376249989,b,43,Tuesday,20,265.9660035910784,269.82187677302863
343,faceWord_exp,pos,-1.3135837283207359,image_stim_p.png,81,male,0.7044746410101652,275.8798338440247,Jonaterminator,171,7.15,276.0767082290258,0.695418287999928,0.10041546316224882,girl,6,1.0,42,273.9942419760628,b,44,Tuesday,20,273.29882368806284,275.37223358801566
344,faceWord_exp,neg,1.346131993343653,image_stim_n.png,168,male,0.7053723899880424,282.99661362508783,Jonaterminator,214,4.42,283.16111398907384,0.6940838639857247,2.077094997193693,protest,6,1.0,42,279.6265374850482,j,45,Tuesday,20,278.93245362106245,282.45574159908574
345,faceWord_exp,neg,1.5036737146000605,image_stim_n.png,116,male,0.7024133630329743,289.89782093209215,Jonaterminator,160,3.68,290.0931056700647,0.6917386729037389,9.401092658067197e-05,bee,6,0.0,42,287.42641040799214,j,46,Tuesday,20,286.7346717350884,289.39069230703166
346,faceWord_exp,neg,2.52891321026023,image_stim_n.png,125,male,0.7046879610279575,296.1629558330169,Jonaterminator,171,4.11,296.2763762130635,0.6939029881032184,0.11184747731494908,folly,6,0.0,42,293.45964586909395,j,47,Tuesday,20,292.76574288099073,295.57168825203547
347,faceWord_exp,pos,-1.613773182399739,image_stim_p.png,172,male,0.7067376029444858,303.4311627720017,Jonaterminator,169,6.38,303.4273514529923,0.6938599440036342,1.4501190333123126,hygiene,6,1.0,42,299.8262470660265,b,48,Tuesday,20,299.13238712202286,302.7206138500478
348,faceWord_exp,pos,-2.3202480308548075,image_stim_p.png,138,male,0.7050644300179556,309.82948970305733,Jonaterminator,171,7.18,309.97614888404496,0.6939095270354301,0.1561149596705035,party,6,1.0,42,306.94280268403236,b,49,Tuesday,20,306.24889315699687,309.271084454027
349,faceWord_exp,neg,1.7380634654586231,image_stim_n.png,99,male,0.7065083859488368,315.86275683005806,Jonaterminator,156,3.25,315.9106993930181,0.6935678570298478,2.0114108952022174,politician,6,0.0,42,313.52621834503947,j,50,Tuesday,20,312.8326504880097,315.2041910070693
350,faceWord_exp,neg,1.5556418242275696,image_stim_n.png,182,male,0.7052559430012479,322.7793841509847,Jonaterminator,138,3.19,322.9758652340388,0.6946588329738006,0.34640895954308004,old,6,0.0,42,319.20931453106465,j,51,Tuesday,20,318.51465569809085,322.27060929103754
351,faceWord_exp,neu,-0.7656585604551551,image_stim_n.png,104,male,0.6891191339818761,328.4127923910273,Jonaterminator,129,5.89,328.4255039989948,0.6945085369516164,1.2064946606744114,audience,6,0.0,42,325.97678824199835,b,52,Tuesday,20,325.2822797050467,327.73638486501295
352,faceWord_exp,neu,0.06851316647377265,image_stim_p.png,106,male,0.6994861619314179,333.6791299810866,Jonaterminator,109,5.24,333.7758415039862,0.690767357009463,0.16906371536111783,analogy,6,1.0,42,331.27582573308615,b,53,Tuesday,20,330.58505837607663,333.07635534205474
353,faceWord_exp,neu,-0.8574934623041074,image_stim_n.png,128,male,0.6908493669470772,338.9790797349997,Jonaterminator,171,5.26,339.14229081000667,0.6934418499004096,0.29386032907938675,accordion,6,0.0,42,336.29242785298266,j,54,Tuesday,20,335.59898600308225,338.4514414430596
354,faceWord_exp,pos,-2.2232275900644445,image_stim_p.png,112,male,0.7053153340239078,345.14585970400367,Jonaterminator,235,7.48,345.29233137809206,0.6944694960257038,0.001219831464169097,home,6,1.0,42,342.6923822520766,b,55,Tuesday,20,341.99791275605094,344.58701604406815
355,faceWord_exp,neu,0.1576901893660491,image_stim_p.png,127,male,0.7046119750011712,352.5791293290676,Jonaterminator,173,5.49,352.7588673119899,0.6941259310115129,2.9086679004898225e-05,table,6,1.0,42,349.9088946140837,b,56,Tuesday,20,349.2147686830722,352.05425533698866
356,faceWord_exp,neg,0.3271241198863318,image_stim_n.png,186,male,0.7052526130573824,360.01267729606485,Jonaterminator,125,4.59,360.17540895706037,0.694156855926849,4.383774747363567,mayor,6,0.0,42,356.34215994901024,j,57,Tuesday,20,355.64800309308333,359.47015634400304
357,faceWord_exp,neg,3.2726955917764444,image_stim_n.png,155,male,0.7050402030581608,366.01228498306585,Jonaterminator,120,2.79,366.2753525130684,0.6936699100770056,1.2907358239396316,gunshot,6,1.0,42,362.9587333780946,j,58,Tuesday,20,362.2650634680177,365.57031231001025
358,faceWord_exp,pos,-1.283661754694624,image_stim_p.png,113,male,0.7045611130306497,371.27819081803324,Jonaterminator,201,6.21,371.59195630508486,0.693383330013603,1.0946091319016,handshake,6,1.0,42,368.9753209960181,b,59,Tuesday,20,368.28193766600447,370.88739519205416
359,faceWord_exp,pos,-3.0889019952949432,image_stim_p.png,157,male,0.7017033280571923,378.8800021680072,Jonaterminator,212,7.53,378.9918563420652,0.6912032769760117,0.8145340011725449,honeymoon,6,1.0,42,375.64189881505445,b,60,Tuesday,20,374.9506955380784,378.290153014008
